country, type, prefix, voice price, sms price
India,Mobile,917893,0.05,0.02
India,Mobile,917894,0.05,0.02
India,Mobile,917895,0.05,0.02
India,Mobile,917896,0.05,0.02
India,Mobile,917897,0.05,0.02
India,Mobile,917898,0.05,0.02
India,Mobile,917899,0.056,0.02
India,Ahmedabad,9179,0.05,0.02
India,Bangalore,9180,0.05,0.02
India,Bangalore,918004,0.057,0.02
India,BSNL Mobile,9180050,0.057,0.02
India,BSNL Mobile,9180051,0.057,0.02
India,BSNL Mobile,9180052,0.057,0.02
India,BSNL Mobile,9180053,0.057,0.02
India,BSNL Mobile,9180054,0.057,0.02
India,Bangalore,91804,0.06,0.02
India,Bangalore,91806,0.06,0.02
India,Bangalore,91807,0.06,0.02
India,Mobile,91810,0.05,0.02
India,Mobile,9181100,0.05,0.02
India,Mobile,9181108,0.05,0.02
India,Mobile,9181109,0.05,0.02
India,Mobile,9181110,0.05,0.02
India,Mobile,9181118,0.05,0.02
India,Mobile,9181119,0.05,0.02
India,Mobile,9181130,0.05,0.02
India,Mobile,9181138,0.05,0.02
India,Mobile,9181139,0.05,0.02
India,Mobile,918115,0.05,0.02
India,Mobile,918116,0.05,0.02
India,Mobile,9181189,0.05,0.02
India,Mobile,9181190,0.05,0.02
India,Mobile,9181198,0.05,0.02
India,Mobile,9181199,0.05,0.02
India,Mobile,91812,0.05,0.02
India,Mobile,918130,0.05,0.02
India,Mobile,9181310,0.05,0.02
India,Mobile,9181318,0.05,0.02
India,Mobile,9181319,0.05,0.02
India,Mobile,9181320,0.05,0.02
India,Mobile,9181328,0.05,0.02
India,Mobile,9181329,0.05,0.02
India,Mobile,9181330,0.05,0.02
India,Mobile,9181338,0.05,0.02
India,Mobile,9181339,0.05,0.02
India,Mobile,9181340,0.05,0.02
India,Mobile,9181348,0.05,0.02
India,Mobile,9181349,0.05,0.02
India,Mobile,9181350,0.05,0.02
India,Mobile,9181358,0.05,0.02
India,Mobile,9181359,0.05,0.02
India,Mobile,9181360,0.05,0.02
India,Mobile,9181368,0.05,0.02
India,Mobile,9181369,0.05,0.02
India,Mobile,9181370,0.05,0.02
India,Mobile,9181378,0.05,0.02
India,Mobile,9181379,0.05,0.02
India,Mobile,9181380,0.05,0.02
India,Mobile,9181388,0.05,0.02
India,Mobile,9181389,0.05,0.02
India,Mobile,9181390,0.05,0.02
India,Mobile,9181398,0.05,0.02
India,Mobile,9181399,0.05,0.02
India,Mobile,91814,0.05,0.02
India,Mobile,9181500,0.05,0.02
India,Mobile,9181508,0.05,0.02
India,Mobile,9181509,0.05,0.02
India,Mobile,9181510,0.05,0.02
India,Mobile,9181518,0.05,0.02
India,Mobile,9181519,0.056,0.02
India,Mobile,9181520,0.05,0.02
India,Karnataka,9181521,0.056,0.02
India,Karnataka,9181522,0.056,0.02
India,Karnataka,9181523,0.056,0.02
India,Karnataka,9181524,0.056,0.02
India,Karnataka,9181525,0.056,0.02
India,Karnataka,9181526,0.056,0.02
India,Karnataka,9181527,0.056,0.02
India,Mobile,9181528,0.05,0.02
India,Mobile,9181529,0.05,0.02
India,Mobile,9181530,0.05,0.02
India,Mobile,9181538,0.05,0.02
India,Mobile,9181539,0.05,0.02
India,Mobile,9181540,0.05,0.02
India,Mobile,9181548,0.05,0.02
India,Mobile,9181549,0.056,0.02
India,Mobile,9181550,0.05,0.02
India,Mobile,9181558,0.05,0.02
India,Mobile,9181559,0.05,0.02
India,Mobile,9181560,0.05,0.02
India,Mobile,9181568,0.05,0.02
India,Mobile,9181569,0.05,0.02
India,Mobile,9181570,0.05,0.02
India,Mobile,9181578,0.05,0.02
India,Mobile,9181579,0.05,0.02
India,Mobile,9181580,0.05,0.02
India,Mobile,9181588,0.05,0.02
India,Mobile,9181589,0.05,0.02
India,Mobile,9181590,0.05,0.02
India,Mobile,9181598,0.05,0.02
India,Mobile,9181599,0.05,0.02
India,Mobile,9181700,0.05,0.02
India,Mobile,9181708,0.05,0.02
India,Mobile,9181709,0.05,0.02
India,Mobile,918171,0.05,0.02
India,Mobile,9181720,0.05,0.02
India,Mobile,9181728,0.05,0.02
India,Mobile,9181729,0.05,0.02
India,Mobile,9181730,0.05,0.02
India,Mobile,9181738,0.05,0.02
India,Mobile,9181739,0.05,0.02
India,Mobile,9181740,0.05,0.02
India,Mobile,9181748,0.05,0.02
India,Mobile,9181749,0.05,0.02
India,Mobile,9181750,0.05,0.02
India,Mobile,9181758,0.05,0.02
India,Mobile,9181759,0.05,0.02
India,Mobile,9181760,0.05,0.02
India,Mobile,9181768,0.05,0.02
India,Mobile,9181769,0.05,0.02
India,Mobile,9181770,0.05,0.02
India,Mobile,9181778,0.05,0.02
India,Mobile,9181779,0.05,0.02
India,Mobile,918179,0.05,0.02
India,Mobile,9181800,0.05,0.02
India,Mobile,9181808,0.05,0.02
India,Mobile,9181809,0.05,0.02
India,Mobile,9181810,0.05,0.02
India,Mobile,9181818,0.05,0.02
India,Mobile,9181819,0.05,0.02
India,Mobile,9181820,0.05,0.02
India,Mobile,9181828,0.05,0.02
India,Mobile,9181829,0.05,0.02
India,Mobile,9181830,0.05,0.02
India,Mobile,9181838,0.05,0.02
India,Mobile,9181839,0.05,0.02
India,Mobile,9181840,0.05,0.02
India,Mobile,9181848,0.05,0.02
India,Mobile,9181849,0.05,0.02
India,Mobile,9181850,0.05,0.02
India,Mobile,9181858,0.05,0.02
India,Mobile,9181859,0.05,0.02
India,Mobile,9181860,0.05,0.02
India,Mobile,9181868,0.05,0.02
India,Mobile,9181869,0.05,0.02
India,Mobile,9181870,0.05,0.02
India,Mobile,9181878,0.05,0.02
India,Mobile,9181879,0.05,0.02
India,Mobile,9181880,0.05,0.02
India,Mobile,9181888,0.05,0.02
India,Mobile,9181889,0.05,0.02
India,Mobile,9181890,0.05,0.02
India,Mobile,9181898,0.05,0.02
India,Mobile,9181899,0.05,0.02
India,Mobile,9181900,0.05,0.02
India,Mobile,9181908,0.05,0.02
India,Mobile,9181909,0.05,0.02
India,Mobile,9181910,0.05,0.02
India,Mobile,9181918,0.05,0.02
India,Mobile,9181919,0.05,0.02
India,Mobile,9181920,0.05,0.02
India,Mobile,9181928,0.05,0.02
India,Mobile,9181929,0.05,0.02
India,Mobile,9181930,0.05,0.02
India,Mobile,9181938,0.05,0.02
India,Mobile,9181939,0.05,0.02
India,Mobile,9181940,0.05,0.02
India,Mobile,9181948,0.05,0.02
India,Mobile,9181949,0.05,0.02
India,Mobile,9181950,0.05,0.02
India,Mobile,9181958,0.05,0.02
India,Mobile,9181959,0.05,0.02
India,Mobile,9181960,0.05,0.02
India,Mobile,9181968,0.05,0.02
India,Mobile,9181969,0.05,0.02
India,Mobile,918197,0.05,0.02
India,Mobile,9181980,0.05,0.02
India,Mobile,9181988,0.05,0.02
India,Mobile,9181989,0.05,0.02
India,Mobile,9181990,0.05,0.02
India,Mobile,9181998,0.05,0.02
India,Mobile,9181999,0.05,0.02
India,Mysore,91821,0.056,0.02
India,Mobile,918220,0.05,0.02
India,Mobile,9182210,0.05,0.02
India,Mobile,9182218,0.05,0.02
India,Mobile,9182219,0.05,0.02
India,Mobile,9182220,0.05,0.02
India,Mobile,9182228,0.05,0.02
India,Mobile,9182229,0.05,0.02
India,Mobile,9182230,0.05,0.02
India,Mobile,9182238,0.05,0.02
India,Mobile,9182239,0.05,0.02
India,Mobile,9182240,0.05,0.02
India,Mobile,9182248,0.05,0.02
India,Mobile,9182249,0.05,0.02
India,Mobile,9182250,0.05,0.02
India,Mobile,9182258,0.05,0.02
India,Mobile,9182259,0.05,0.02
India,Mobile,9182260,0.05,0.02
India,Mobile,9182268,0.05,0.02
India,Mobile,9182269,0.05,0.02
India,Mobile,9182270,0.05,0.02
India,Mobile,9182278,0.05,0.02
India,Mobile,9182279,0.05,0.02
India,Mobile,9182280,0.05,0.02
India,Mobile,9182288,0.05,0.02
India,Mobile,9182289,0.05,0.02
India,Mobile,9182290,0.05,0.02
India,Mobile,9182298,0.05,0.02
India,Mobile,9182299,0.05,0.02
India,Mobile,9182300,0.05,0.02
India,Mobile,9182308,0.05,0.02
India,Mobile,9182309,0.05,0.02
India,Mobile,9182310,0.05,0.02
India,Mobile,9182318,0.05,0.02
India,Mobile,9182319,0.05,0.02
India,Mobile,9182320,0.05,0.02
India,Mobile,9182328,0.05,0.02
India,Mobile,9182329,0.05,0.02
India,Mobile,918233,0.05,0.02
India,Mobile,9182340,0.05,0.02
India,Mobile,9182348,0.05,0.02
India,Mobile,9182349,0.05,0.02
India,Mobile,918235,0.05,0.02
India,Mobile,9182360,0.05,0.02
India,Mobile,9182368,0.05,0.02
India,Mobile,9182369,0.05,0.02
India,Mobile,918237,0.05,0.02
India,Mobile,918238,0.05,0.02
India,Mobile,918239,0.05,0.02
India,Magalore,91824,0.056,0.02
India,Mobile,9182510,0.05,0.02
India,Mobile,9182518,0.05,0.02
India,Mobile,9182519,0.05,0.02
India,Mobile,918252,0.05,0.02
India,Mobile,9182530,0.05,0.02
India,Mobile,9182538,0.05,0.02
India,Mobile,9182539,0.05,0.02
India,Mobile,9182540,0.05,0.02
India,Mobile,9182548,0.05,0.02
India,Mobile,9182549,0.05,0.02
India,Mobile,9182550,0.05,0.02
India,Mobile,9182558,0.05,0.02
India,Mobile,9182559,0.05,0.02
India,Mobile,9182560,0.05,0.02
India,Mobile,9182568,0.05,0.02
India,Mobile,9182569,0.05,0.02
India,Mobile,9182570,0.05,0.02
India,Mobile,9182578,0.05,0.02
India,Mobile,9182579,0.05,0.02
India,Mobile,9182580,0.05,0.02
India,Mobile,9182588,0.05,0.02
India,Mobile,9182589,0.05,0.02
India,Mobile,9182590,0.05,0.02
India,Mobile,9182598,0.05,0.02
India,Mobile,9182599,0.05,0.02
India,Mobile,918260,0.05,0.02
India,Mobile,9182610,0.05,0.02
India,Mobile,9182618,0.05,0.02
India,Mobile,9182619,0.05,0.02
India,Mobile,9182620,0.05,0.02
India,Mobile,9182628,0.05,0.02
India,Mobile,9182629,0.05,0.02
India,Mobile,9182630,0.05,0.02
India,Mobile,9182638,0.05,0.02
India,Mobile,9182639,0.05,0.02
India,Mobile,918264,0.05,0.02
India,Mobile,9182650,0.05,0.02
India,Mobile,9182658,0.05,0.02
India,Mobile,9182659,0.05,0.02
India,Mobile,9182660,0.05,0.02
India,Mobile,9182668,0.05,0.02
India,Mobile,9182669,0.05,0.02
India,Mobile,9182670,0.05,0.02
India,Mobile,9182678,0.05,0.02
India,Mobile,9182679,0.05,0.02
India,Mobile,918268,0.05,0.02
India,Mobile,918269,0.05,0.02
India,Mobile,918270,0.05,0.02
India,Mobile,918271,0.05,0.02
India,Mobile,9182720,0.05,0.02
India,Mobile,9182728,0.05,0.02
India,Mobile,9182729,0.05,0.02
India,Mobile,918273,0.05,0.02
India,Mobile,9182740,0.05,0.02
India,Mobile,9182748,0.05,0.02
India,Mobile,9182749,0.05,0.02
India,Mobile,9182760,0.05,0.02
India,Mobile,9182768,0.05,0.02
India,Mobile,9182769,0.05,0.02
India,BSNL Mobile,918277,0.058,0.02
India,BSNL Mobile,9182770,0.057,0.02
India,BSNL Mobile,9182771,0.057,0.02
India,BSNL Mobile,9182772,0.057,0.02
India,BSNL Mobile,9182773,0.057,0.02
India,BSNL Mobile,9182774,0.057,0.02
India,BSNL Mobile,9182775,0.057,0.02
India,BSNL Mobile,9182776,0.057,0.02
India,BSNL Mobile,9182777,0.057,0.02
India,BSNL Mobile,9182778,0.057,0.02
India,BSNL Mobile,9182779,0.057,0.02
India,Mobile,9182820,0.05,0.02
India,Mobile,9182828,0.05,0.02
India,Mobile,9182829,0.05,0.02
India,Mobile,9182830,0.05,0.02
India,Mobile,9182838,0.05,0.02
India,Mobile,9182839,0.05,0.02
India,Mobile,9182840,0.05,0.02
India,Mobile,9182848,0.05,0.02
India,Mobile,9182849,0.05,0.02
India,Mobile,918285,0.05,0.02
India,Mobile,918286,0.05,0.02
India,Mobile,918287,0.05,0.02
India,Mobile,9182880,0.05,0.02
India,Mobile,9182888,0.05,0.02
India,Mobile,9182889,0.05,0.02
India,Mobile,9182890,0.05,0.02
India,Karnataka,9182898,0.056,0.02
India,Karnataka,9182899,0.056,0.02
India,India,91829,0.05,0.02
India,India,918299,0.057,0.02
India,India,91830,0.05,0.02
India,BSNL Mobile,918300,0.058,0.02
India,BSNL Mobile,9183000,0.057,0.02
India,BSNL Mobile,9183001,0.057,0.02
India,BSNL Mobile,9183002,0.057,0.02
India,BSNL Mobile,9183003,0.057,0.02
India,BSNL Mobile,9183004,0.057,0.02
India,BSNL Mobile,9183005,0.057,0.02
India,BSNL Mobile,9183006,0.057,0.02
India,BSNL Mobile,9183007,0.057,0.02
India,BSNL Mobile,9183008,0.057,0.02
India,BSNL Mobile,9183009,0.057,0.02
India,India,918301,0.057,0.02
India,India,918304,0.057,0.02
India,India,918309,0.057,0.02
India,Mobile,9183340,0.05,0.02
India,Mobile,9183348,0.05,0.02
India,Mobile,9183349,0.05,0.02
India,Mobile,9183350,0.05,0.02
India,Mobile,9183358,0.05,0.02
India,Mobile,9183359,0.05,0.02
India,Mobile,9183360,0.05,0.02
India,Mobile,9183368,0.05,0.02
India,Mobile,9183369,0.05,0.02
India,Mobile,9183370,0.05,0.02
India,Mobile,9183379,0.05,0.02
India,Mobile,9183380,0.05,0.02
India,Mobile,9183388,0.05,0.02
India,Mobile,9183389,0.05,0.02
India,Mobile,9183390,0.05,0.02
India,Mobile,9183398,0.05,0.02
India,Mobile,9183399,0.05,0.02
India,Mobile,918341,0.05,0.02
India,Mobile,9183420,0.05,0.02
India,Mobile,9183428,0.05,0.02
India,Mobile,9183429,0.05,0.02
India,Mobile,9183430,0.05,0.02
India,Mobile,9183438,0.05,0.02
India,Mobile,9183439,0.05,0.02
India,Mobile,918344,0.05,0.02
India,Mobile,9183450,0.05,0.02
India,Mobile,9183458,0.05,0.02
India,Mobile,9183459,0.05,0.02
India,Mobile,9183460,0.05,0.02
India,Mobile,9183468,0.05,0.02
India,Mobile,9183469,0.05,0.02
India,Mobile,918347,0.05,0.02
India,Mobile,918348,0.05,0.02
India,Mobile,918349,0.05,0.02
India,Mobile,9183500,0.05,0.02
India,Mobile,9183508,0.05,0.02
India,Mobile,9183509,0.05,0.02
India,Mobile,9183510,0.05,0.02
India,Mobile,9183518,0.05,0.02
India,Mobile,9183519,0.05,0.02
India,Mobile,9183520,0.05,0.02
India,Mobile,9183528,0.05,0.02
India,Mobile,9183529,0.05,0.02
India,Mobile,9183530,0.05,0.02
India,Mobile,9183538,0.05,0.02
India,Mobile,9183539,0.05,0.02
India,Mobile,9183540,0.05,0.02
India,Mobile,9183548,0.05,0.02
India,Mobile,9183549,0.05,0.02
India,Mobile,9183550,0.05,0.02
India,Mobile,9183558,0.05,0.02
India,Mobile,9183559,0.05,0.02
India,Mobile,9183560,0.05,0.02
India,Mobile,9183568,0.05,0.02
India,Mobile,9183569,0.05,0.02
India,Mobile,9183570,0.05,0.02
India,Mobile,9183578,0.05,0.02
India,Mobile,9183579,0.05,0.02
India,Mobile,9183580,0.05,0.02
India,Mobile,9183588,0.05,0.02
India,Mobile,9183589,0.05,0.02
India,Mobile,9183590,0.05,0.02
India,Mobile,9183598,0.05,0.02
India,Mobile,9183599,0.05,0.02
India,Mobile,9183700,0.05,0.02
India,Mobile,9183708,0.05,0.02
India,Mobile,9183709,0.05,0.02
India,Mobile,9183710,0.05,0.02
India,Mobile,9183718,0.05,0.02
India,Mobile,9183719,0.05,0.02
India,Mobile,9183720,0.05,0.02
India,Mobile,9183728,0.05,0.02
India,Mobile,9183729,0.05,0.02
India,Mobile,9183730,0.05,0.02
India,Mobile,9183738,0.05,0.02
India,Mobile,9183739,0.05,0.02
India,Mobile,918374,0.05,0.02
India,Mobile,9183750,0.05,0.02
India,Mobile,9183758,0.05,0.02
India,Mobile,9183759,0.05,0.02
India,Mobile,9183760,0.05,0.02
India,Mobile,9183768,0.05,0.02
India,Mobile,9183769,0.05,0.02
India,Mobile,9183770,0.05,0.02
India,Mobile,9183778,0.05,0.02
India,Mobile,9183779,0.05,0.02
India,Mobile,9183780,0.05,0.02
India,Mobile,9183788,0.05,0.02
India,Mobile,9183789,0.05,0.02
India,Mobile,9183790,0.05,0.02
India,Mobile,9183798,0.05,0.02
India,Mobile,9183799,0.05,0.02
India,Mobile,9183800,0.05,0.02
India,Mobile,9183808,0.05,0.02
India,Mobile,9183809,0.05,0.02
India,Mobile,9183810,0.05,0.02
India,Mobile,9183818,0.05,0.02
India,Mobile,9183819,0.05,0.02
India,Mobile,9183820,0.05,0.02
India,Mobile,9183828,0.05,0.02
India,Mobile,9183829,0.05,0.02
India,Mobile,9183830,0.05,0.02
India,Mobile,9183838,0.05,0.02
India,Mobile,9183839,0.05,0.02
India,Mobile,9183840,0.05,0.02
India,Mobile,9183848,0.05,0.02
India,Mobile,9183849,0.05,0.02
India,Mobile,9183850,0.05,0.02
India,Mobile,9183858,0.05,0.02
India,Mobile,9183859,0.05,0.02
India,Mobile,9183860,0.05,0.02
India,Mobile,9183868,0.05,0.02
India,Mobile,9183869,0.05,0.02
India,Mobile,9183870,0.05,0.02
India,Mobile,9183878,0.05,0.02
India,Mobile,9183879,0.05,0.02
India,Mobile,9183880,0.05,0.02
India,Mobile,9183888,0.05,0.02
India,Mobile,9183889,0.05,0.02
India,Mobile,9183890,0.05,0.02
India,Mobile,9183898,0.05,0.02
India,Mobile,9183899,0.05,0.02
India,Mobile,918390,0.05,0.02
India,Mobile,9183910,0.05,0.02
India,Mobile,9183918,0.05,0.02
India,Mobile,9183919,0.05,0.02
India,Mobile,9183920,0.05,0.02
India,Mobile,9183928,0.05,0.02
India,Mobile,9183929,0.05,0.02
India,Mobile,9183930,0.05,0.02
India,Mobile,9183938,0.05,0.02
India,Mobile,9183939,0.05,0.02
India,Mobile,9183940,0.05,0.02
India,Mobile,9183948,0.05,0.02
India,Mobile,9183949,0.05,0.02
India,Mobile,9183950,0.05,0.02
India,Mobile,9183958,0.05,0.02
India,Mobile,9183959,0.05,0.02
India,Mobile,9183960,0.05,0.02
India,Mobile,9183968,0.05,0.02
India,Mobile,9183969,0.05,0.02
India,Mobile,9183970,0.05,0.02
India,Mobile,9183978,0.05,0.02
India,Mobile,9183979,0.05,0.02
India,Mobile,9183980,0.05,0.02
India,Mobile,9183988,0.05,0.02
India,Mobile,9183989,0.05,0.02
India,Mobile,9183990,0.05,0.02
India,Mobile,9183998,0.05,0.02
India,Mobile,9183999,0.05,0.02
India,Mobile,918400,0.05,0.02
India,Mobile,918401,0.05,0.02
India,Mobile,9184020,0.05,0.02
India,Mobile,9184028,0.05,0.02
India,Mobile,9184029,0.05,0.02
India,Mobile,9184030,0.05,0.02
India,Mobile,9184038,0.05,0.02
India,Mobile,9184039,0.05,0.02
India,Mobile,9184040,0.05,0.02
India,Mobile,9184048,0.05,0.02
India,Mobile,9184049,0.05,0.02
India,Mobile,9184050,0.05,0.02
India,Mobile,9184058,0.05,0.02
India,Mobile,9184059,0.05,0.02
India,Mobile,9184060,0.05,0.02
India,Mobile,9184068,0.05,0.02
India,Mobile,9184069,0.05,0.02
India,Mobile,9184070,0.05,0.02
India,Mobile,9184078,0.05,0.02
India,Mobile,9184079,0.05,0.02
India,Mobile,9184080,0.05,0.02
India,Mobile,9184088,0.05,0.02
India,Mobile,9184089,0.05,0.02
India,Mobile,918409,0.05,0.02
India,Mobile,918410,0.05,0.02
India,Mobile,9184110,0.05,0.02
India,Mobile,9184118,0.05,0.02
India,Mobile,9184119,0.05,0.02
India,Mobile,9184120,0.05,0.02
India,Mobile,9184128,0.05,0.02
India,Mobile,9184129,0.05,0.02
India,Mobile,9184130,0.05,0.02
India,Mobile,9184138,0.05,0.02
India,Mobile,9184139,0.05,0.02
India,Mobile,9184140,0.05,0.02
India,Mobile,9184148,0.05,0.02
India,Mobile,9184149,0.05,0.02
India,Mobile,9184150,0.05,0.02
India,Mobile,9184158,0.05,0.02
India,Mobile,9184159,0.05,0.02
India,Mobile,9184160,0.05,0.02
India,Mobile,9184168,0.05,0.02
India,Mobile,9184169,0.05,0.02
India,Mobile,9184170,0.05,0.02
India,Mobile,9184178,0.05,0.02
India,Mobile,9184179,0.05,0.02
India,Mobile,9184180,0.05,0.02
India,Mobile,9184188,0.05,0.02
India,Mobile,9184189,0.05,0.02
India,Mobile,9184190,0.05,0.02
India,Mobile,9184198,0.05,0.02
India,Mobile,9184199,0.05,0.02
India,Mobile,918420,0.05,0.02
India,Mobile,918421,0.05,0.02
India,Mobile,9184220,0.05,0.02
India,Mobile,9184228,0.05,0.02
India,Mobile,9184229,0.05,0.02
India,Mobile,918423,0.05,0.02
India,Mobile,9184240,0.05,0.02
India,Mobile,9184248,0.05,0.02
India,Mobile,9184249,0.05,0.02
India,Mobile,9184250,0.05,0.02
India,Mobile,9184258,0.05,0.02
India,Mobile,9184259,0.05,0.02
India,Mobile,9184260,0.05,0.02
India,Mobile,9184268,0.05,0.02
India,Mobile,9184269,0.05,0.02
India,Mobile,918427,0.05,0.02
India,Mobile,918428,0.05,0.02
India,Mobile,918429,0.05,0.02
India,Mobile,91843,0.05,0.02
India,Mobile,9184400,0.05,0.02
India,Mobile,9184408,0.05,0.02
India,Mobile,9184409,0.05,0.02
India,Mobile,9184410,0.05,0.02
India,Mobile,9184418,0.05,0.02
India,Mobile,9184419,0.05,0.02
India,Mobile,9184420,0.05,0.02
India,Mobile,9184428,0.05,0.02
India,Mobile,9184429,0.05,0.02
India,Mobile,9184430,0.05,0.02
India,Mobile,9184438,0.05,0.02
India,Mobile,9184439,0.05,0.02
India,Mobile,9184440,0.05,0.02
India,Mobile,9184448,0.05,0.02
India,Mobile,9184449,0.05,0.02
India,Mobile,918445,0.05,0.02
India,Mobile,918446,0.05,0.02
India,Mobile,918447,0.05,0.02
India,Mobile,918448,0.05,0.02
India,Mobile,918449,0.05,0.02
India,Mobile,9184500,0.05,0.02
India,Mobile,9184508,0.05,0.02
India,Mobile,9184509,0.05,0.02
India,Mobile,9184510,0.05,0.02
India,Mobile,9184518,0.05,0.02
India,Mobile,9184519,0.05,0.02
India,Mobile,9184520,0.05,0.02
India,Mobile,9184528,0.05,0.02
India,Mobile,9184529,0.05,0.02
India,Mobile,918453,0.05,0.02
India,Mobile,9184540,0.05,0.02
India,Mobile,9184548,0.05,0.02
India,Mobile,9184549,0.05,0.02
India,Mobile,9184550,0.05,0.02
India,Mobile,9184558,0.05,0.02
India,Mobile,9184559,0.05,0.02
India,Mobile,9184560,0.05,0.02
India,Mobile,9184568,0.05,0.02
India,Mobile,9184569,0.05,0.02
India,Mobile,9184570,0.05,0.02
India,Mobile,9184578,0.05,0.02
India,Mobile,9184579,0.05,0.02
India,Mobile,9184580,0.05,0.02
India,Mobile,9184588,0.05,0.02
India,Mobile,9184589,0.05,0.02
India,Mobile,918459,0.05,0.02
India,Mobile,918460,0.05,0.02
India,Mobile,9184610,0.05,0.02
India,Mobile,9184618,0.05,0.02
India,Mobile,9184619,0.05,0.02
India,Mobile,9184620,0.05,0.02
India,Mobile,9184628,0.05,0.02
India,Mobile,9184629,0.05,0.02
India,Mobile,9184630,0.05,0.02
India,Mobile,9184638,0.05,0.02
India,Mobile,9184639,0.05,0.02
India,Mobile,9184640,0.05,0.02
India,Mobile,9184648,0.05,0.02
India,Mobile,9184649,0.05,0.02
India,Mobile,9184650,0.05,0.02
India,Mobile,9184658,0.05,0.02
India,Mobile,9184659,0.05,0.02
India,Mobile,9184660,0.05,0.02
India,Mobile,9184668,0.05,0.02
India,Mobile,9184669,0.05,0.02
India,Mobile,9184670,0.05,0.02
India,Mobile,9184678,0.05,0.02
India,Mobile,9184679,0.05,0.02
India,Mobile,9184680,0.05,0.02
India,Mobile,9184688,0.05,0.02
India,Mobile,9184689,0.05,0.02
India,Mobile,918469,0.05,0.02
India,Mobile,9184700,0.05,0.02
India,Mobile,9184708,0.05,0.02
India,Mobile,9184709,0.05,0.02
India,Mobile,9184710,0.05,0.02
India,Mobile,9184718,0.05,0.02
India,Mobile,9184719,0.05,0.02
India,Mobile,9184720,0.05,0.02
India,Mobile,9184728,0.05,0.02
India,Mobile,9184729,0.05,0.02
India,Mobile,9184730,0.05,0.02
India,Mobile,9184738,0.05,0.02
India,Mobile,9184739,0.05,0.02
India,Mobile,9184740,0.05,0.02
India,Mobile,9184748,0.05,0.02
India,Mobile,9184749,0.05,0.02
India,Mobile,9184750,0.05,0.02
India,Mobile,9184758,0.05,0.02
India,Mobile,9184759,0.05,0.02
India,Mobile,9184760,0.05,0.02
India,Mobile,9184768,0.05,0.02
India,Mobile,9184769,0.05,0.02
India,Mobile,9184770,0.05,0.02
India,Mobile,9184778,0.05,0.02
India,Mobile,9184779,0.05,0.02
India,Mobile,9184780,0.05,0.02
India,Mobile,9184788,0.05,0.02
India,Mobile,9184789,0.05,0.02
India,Mobile,9184790,0.05,0.02
India,Mobile,9184798,0.05,0.02
India,Mobile,9184799,0.05,0.02
India,Mobile,9184810,0.05,0.02
India,Mobile,9184818,0.05,0.02
India,Mobile,9184819,0.05,0.02
India,Mobile,9184820,0.05,0.02
India,Mobile,9184828,0.05,0.02
India,Mobile,9184829,0.05,0.02
India,Mobile,9184830,0.05,0.02
India,Mobile,9184838,0.05,0.02
India,Mobile,9184839,0.05,0.02
India,Mobile,9184840,0.05,0.02
India,Mobile,9184848,0.05,0.02
India,Mobile,9184849,0.05,0.02
India,Mobile,9184850,0.05,0.02
India,Mobile,9184858,0.05,0.02
India,Mobile,9184859,0.05,0.02
India,Mobile,918486,0.05,0.02
India,Mobile,9184870,0.05,0.02
India,Mobile,9184878,0.05,0.02
India,Mobile,9184879,0.05,0.02
India,Mobile,9184880,0.05,0.02
India,Mobile,9184888,0.05,0.02
India,Mobile,9184889,0.05,0.02
India,Mobile,918489,0.05,0.02
India,Mobile,9184900,0.05,0.02
India,Mobile,9184908,0.05,0.02
India,Mobile,9184909,0.05,0.02
India,Mobile,9184910,0.05,0.02
India,Mobile,9184918,0.05,0.02
India,Mobile,9184919,0.05,0.02
India,Mobile,9184920,0.05,0.02
India,Mobile,9184928,0.05,0.02
India,Mobile,9184929,0.05,0.02
India,Mobile,9184930,0.05,0.02
India,Mobile,9184938,0.05,0.02
India,Mobile,9184939,0.05,0.02
India,Mobile,9184940,0.05,0.02
India,Mobile,9184948,0.05,0.02
India,Mobile,9184949,0.05,0.02
India,Mobile,9184950,0.05,0.02
India,Mobile,9184958,0.05,0.02
